"scan1","scan2","scan3","scan4","sample.diameters"
0.0795282179135605,0.133333175671286,0.323742654395153,0.528558562761843,6.39
0.0794450349381694,0.133616441772967,0.325546985015446,0.527600758753155,6.4
0.0793945342892004,0.133948453538999,0.327300566451888,0.526527635564223,6.4
0.0793789882450893,0.134327576047026,0.32899994718204,0.52533179658921,6.4
0.0794006690842716,0.134752174374698,0.330641675683467,0.524005845222276,6.4
0.0794618490851828,0.135220613599661,0.332222300433729,0.522542384857584,6.4
0.0795648005262587,0.135731258799563,0.333738369910391,0.520934018889294,6.4
0.0797117956859349,0.136282475052052,0.335186432591013,0.519173350711567,6.4
0.079905106842647,0.136872627434773,0.336563036953161,0.517252983718566,6.41
0.0801470062748305,0.137500081025376,0.337864731474395,0.515165521304451,6.41
0.0804397662609213,0.138163200901506,0.339088064632278,0.512903566863384,6.41
0.0807856590793547,0.138860352140812,0.340229584904374,0.510459723789526,6.41
0.0811869570085665,0.139589899820941,0.341285840768245,0.507826595477039,6.41
0.0816459323269924,0.140350209019541,0.342253380701453,0.504996785320083,6.41
0.0821648573130678,0.141139644814257,0.343128753181562,0.50196289671282,6.41
0.0827421892469836,0.141900575603631,0.34393852287576,0.498855224788807,6.42
0.083373385828524,0.142580661573498,0.344712628417264,0.495808714259889,6.42
0.0840562199655156,0.14318620548245,0.345452679232678,0.492822942887663,6.42
0.0847884645657844,0.14372351008908,0.346160284748607,0.489897488433727,6.42
0.0855678925371569,0.144198878151982,0.346837054391655,0.487031928659677,6.42
0.0863922767874593,0.144618612429746,0.347484597588426,0.484225841327111,6.42
0.0872593902245179,0.144989015680966,0.348104523765524,0.481478804197625,6.42
0.088167005756159,0.145316390664235,0.348698442349553,0.478790395032817,6.43
0.0891128962902089,0.145607040138144,0.349267962767119,0.476160191594284,6.43
0.0900948347344939,0.145867266861287,0.349814694444824,0.473587771643622,6.43
0.0911105939968403,0.146103373592256,0.350340246809273,0.47107271294243,6.43
0.0921579469850743,0.146321663089643,0.35084622928707,0.468614593252302,6.43
0.0932346666070224,0.146528438112042,0.35133425130482,0.466212990334838,6.43
0.0943385257705107,0.146730001418043,0.351805922289127,0.463867481951634,6.43
0.0954672973833656,0.146932655766241,0.352262851666595,0.461577645864287,6.43
0.0966187543534133,0.147142703915228,0.352706648863827,0.459343059834393,6.44
0.0977906695884801,0.147366448623596,0.353138923307429,0.457163301623551,6.44
0.0989808159963925,0.147610192649937,0.353561284424005,0.455037948993357,6.44
0.100186966484976,0.147880238752845,0.353975341640158,0.452966579705407,6.44
0.101406893962059,0.148182889690912,0.354382704382494,0.4509487715213,6.44
0.102638371335465,0.14852444822273,0.354784982077615,0.448984102202633,6.44
0.103879171513022,0.148911217106892,0.355183784152127,0.447072149511001,6.44
0.105127067402556,0.14934949910199,0.355580720032634,0.445212491208003,6.45
0.106379831911893,0.149845596966617,0.355977399145739,0.443404705055235,6.45
0.107635237948859,0.150405813459366,0.356375430918048,0.441648368814295,6.45
0.108891058421282,0.151036451338829,0.356776424776164,0.439943060246778,6.45
0.110145066236986,0.151743813363598,0.357181990146691,0.438288357114284,6.45
0.111395034303799,0.152534202292267,0.357593736456234,0.436683837178408,6.45
0.112638735529547,0.153413920883427,0.358013273131396,0.435129078200747,6.45
0.113873942822055,0.154389271895672,0.358442209598783,0.4336236579429,6.46
0.115098429089151,0.155466558087593,0.358882155284998,0.432167154166461,6.46
0.11630996723866,0.156652082217784,0.359334719616646,0.43075914463303,6.46
0.117506330178409,0.157952147044836,0.35980151202033,0.429399207104202,6.46
0.118685290816224,0.159373055327343,0.360284141922655,0.428086919341575,6.46
0.119844622059932,0.160921109823897,0.360784218750226,0.426821859106746,6.46
0.120982096817358,0.16260261329309,0.361303351929646,0.425603604161312,6.46
0.12209548799633,0.164423868493515,0.361843150887519,0.42443173226687,6.47
0.123182568504672,0.166391178183765,0.36240522505045,0.423305821185016,6.47
0.124241111250213,0.168510845122432,0.362991183845043,0.422225448677349,6.47
0.125268889140777,0.170789172068108,0.363602636697903,0.421190192505465,6.47
0.12627782910647,0.173079650635437,0.364201985638292,0.420185276882723,6.47
0.127281728744619,0.175234433524821,0.364751437095387,0.419197099855973,6.47
0.12828116696388,0.177257815123494,0.36525230709566,0.418226999937046,6.47
0.129276722672911,0.179154089818689,0.365705911665583,0.417276315637773,6.47
0.13026897478037,0.180927551997638,0.366113566831628,0.416346385469987,6.48
0.131258502194912,0.182582496047575,0.366476588620269,0.415438547945517,6.48
0.132245883825196,0.184123216355734,0.366796293057976,0.414554141576197,6.48
0.133231698579878,0.185554007309346,0.367073996171222,0.413694504873856,6.48
0.134216525367617,0.186879163295645,0.36731101398648,0.412860976350327,6.48
0.135200943097069,0.188102978701865,0.367508662530222,0.412054894517441,6.48
0.136185530676891,0.189229747915238,0.367668257828919,0.411277597887029,6.48
0.137170867015741,0.190263765322997,0.367791115909045,0.410530424970923,6.49
0.138157531022276,0.191209325312376,0.367878552797071,0.409814714280955,6.49
0.139146101605153,0.192070722270608,0.36793188451947,0.409131804328955,6.49
0.14013715767303,0.192852250584925,0.367952427102714,0.408483033626755,6.49
0.141131278134564,0.193558204642562,0.367941496573275,0.407869740686186,6.49
0.142129041898411,0.19419287883075,0.367900408957626,0.407293264019081,6.49
0.14313102787323,0.194760567536723,0.367830480282238,0.406754942137269,6.49
0.144137814967677,0.195265565147714,0.367733026573584,0.406256113552584,6.5
0.14514998209041,0.195712166050956,0.367609363858136,0.405798116776855,6.5
0.146168108150086,0.196104664633683,0.367460808162367,0.405382290321916,6.5
0.147192772055362,0.196447355283127,0.367288675512749,0.405009972699596,6.5
0.148224552714895,0.196744532386522,0.367094281935753,0.404682502421727,6.5
0.149264029037343,0.197000490331101,0.366878943457853,0.404401218000142,6.5
0.150311779931364,0.197219523504095,0.36664397610552,0.40416745794667,6.5
0.151368384305613,0.19740592629274,0.366390695905227,0.403982560773144,6.51
0.152434421068749,0.197563993084268,0.366120418883446,0.403847864991396,6.51
0.153510469129428,0.197698018265912,0.365834461066649,0.403764709113255,6.51
0.154597107396309,0.197812296224904,0.365534138481308,0.403734431650555,6.51
0.155694914778047,0.197911121348479,0.365220767153896,0.403758371115126,6.51
0.156804470183301,0.19799878802387,0.364895663110885,0.4038378660188,6.51
0.157926352520728,0.198079590638308,0.364560142378747,0.403974254873408,6.51
0.159061140698985,0.198157823579028,0.364215520983955,0.404168876190781,6.52
0.160209413626728,0.198237781233263,0.363863114952981,0.404423068482752,6.52
0.161371750212617,0.198323757988245,0.363504240312296,0.404738170261151,6.52
0.162548729365307,0.198420048231208,0.363140213088373,0.40511552003781,6.52
0.163740929993455,0.198530946349385,0.362772349307685,0.40555645632456,6.52
0.16494893100572,0.198660746730009,0.362401964996704,0.406062317633232,6.52
0.166173311310759,0.198813743760313,0.362030376181902,0.406634442475659,6.52
0.167414649817228,0.19899423182753,0.361658898889751,0.407274169363671,6.53
0.168640377878202,0.199212453059443,0.361289143130381,0.407935534824737,6.53
0.169819003731376,0.199472285703384,0.360920541833294,0.408572979969445,6.53
0.170952721612334,0.199768478325908,0.360551145404016,0.409188450184303,6.53
0.172043725756662,0.200095779493569,0.360179004248073,0.409783890855823,6.53
0.173094210399943,0.200448937772922,0.359802168770993,0.410361247370514,6.53
0.174106369777763,0.200822701730524,0.359418689378303,0.410922465114887,6.53
0.175082398125707,0.201211819932929,0.359026616475529,0.411469489475451,6.54
0.17602448967936,0.201611040946692,0.358624000468198,0.412004265838717,6.54
0.176934838674307,0.202015113338368,0.358208891761838,0.412528739591195,6.54
0.177815639346132,0.202418785674512,0.357779340761974,0.413044856119395,6.54
0.178669085930421,0.20281680652168,0.357333397874135,0.413554560809827,6.54
0.179497372662759,0.203203924446427,0.356869113503846,0.414059799049001,6.54
0.18030269377873,0.203574888015307,0.356384538056635,0.414562516223427,6.54
0.18108724351392,0.203924445794876,0.355877721938028,0.415064657719615,6.54
0.181853216103913,0.204247346351689,0.355346715553552,0.415568168924076,6.55
0.182602805784295,0.204538338252301,0.354789569308735,0.416074995223319,6.55
0.18333820679065,0.204792170063266,0.354204333609103,0.416587082003855,6.55
0.184061613358563,0.205003590351142,0.353589058860183,0.417106374652194,6.55
0.184775219723619,0.205167347682482,0.352941795467501,0.417634818554845,6.55
0.185481220121403,0.205278190623841,0.352260593836586,0.418174359098319,6.55
0.186181808787501,0.205330867741775,0.351543504372962,0.418726941669126,6.55
0.186879179957496,0.205320127602838,0.350788577482159,0.419294511653776,6.56
0.187575527866974,0.205240718773586,0.349993863569701,0.419879014438779,6.56
0.188273046751521,0.205087389820575,0.349157413041117,0.420482395410645,6.56
0.18897393084672,0.204854889310358,0.348277276301932,0.421106599955885,6.56
0.189680374388156,0.204537965809491,0.347351503757675,0.421753573461008,6.56
0.190394571611416,0.20413136788453,0.346378145813871,0.422425261312525,6.56
0.191118716752083,0.203629844102029,0.345355252876048,0.423123608896945,6.56
0.191855004045742,0.203028143028544,0.344280875349732,0.423850561600779,6.57
0.192605627727979,0.202321013230629,0.343153063640451,0.424608064810537,6.57
0.193372782034379,0.20150320327484,0.34196986815373,0.425398063912728,6.57
0.194158661200526,0.200569461727732,0.340729339295098,0.426222504293864,6.57
0.194965459462005,0.19951453715586,0.339429527470081,0.427083331340454,6.57
0.195795371054401,0.198333178125779,0.338068483084205,0.427982490439007,6.57
0.1966505902133,0.197020133204044,0.336644256542999,0.428921926976036,6.57
0.197533311174286,0.19557015095721,0.335154898251988,0.429903586338048,6.58
0.198445728172944,0.193977979951833,0.333598458616699,0.430929413911555,6.58
0.199390035444859,0.192238368754467,0.331972988042659,0.432001355083066,6.58
0.200368427225615,0.190346065931668,0.330276536935396,0.433121355239093,6.58
0.201383097750799,0.188295820049991,0.328507155700435,0.434291359766143,6.58
0.202410239068321,0.186210084380788,0.326721962203628,0.435462749085099,6.58
0.203423946238021,0.184212666448634,0.324978322001036,0.436586487813177,6.58
0.204423268013379,0.182300346199916,0.323274657033507,0.437663897631394,6.59
0.205407253147874,0.180469903581023,0.321609389241886,0.438696300220764,6.59
0.206374950394985,0.178718118538342,0.31998094056702,0.439685017262304,6.59
0.207325408508191,0.177041771018262,0.318387732949755,0.44063137043703,6.59
0.208257676240972,0.17543764096717,0.316828188330938,0.441536681425958,6.59
0.209170802346807,0.173902508331455,0.315300728651414,0.442402271910102,6.59
0.210063835579175,0.172433153057505,0.31380377585203,0.44322946357048,6.59
0.210935824691555,0.171026355091707,0.312335751873632,0.444019578088106,6.6
0.211785818437426,0.169678894380449,0.310895078657067,0.444773937143997,6.6
0.212612865570269,0.16838755087012,0.30948017814318,0.445493862419168,6.6
0.21341601484356,0.167149104507107,0.308089472272819,0.446180675594636,6.6
0.214194315010781,0.165960335237798,0.306721382986829,0.446835698351416,6.6
0.214946814825411,0.164818023008582,0.305374332226057,0.447460252370524,6.6
0.215672563040927,0.163718947765846,0.304046741931349,0.448055659332975,6.6
0.21637060841081,0.162659889455978,0.30273703404355,0.448623240919786,6.61
0.217039999688539,0.161637628025367,0.301443630503509,0.449164318811971,6.61
0.217679785627594,0.1606489434204,0.30016495325207,0.449680214690549,6.61
0.218289014981452,0.159690615587465,0.29889942423008,0.450172250236533,6.61
0.218866736503594,0.15875942447295,0.297645465378385,0.450641747130939,6.61
0.219411998947498,0.157852150023244,0.296401498637832,0.451090027054784,6.61
0.219923851066645,0.156965572184734,0.295165945949268,0.451518411689084,6.61
0.220401341614512,0.156096470903808,0.293937229253537,0.451928222714853,6.62
0.22084351934458,0.155241626126854,0.292713770491487,0.452320781813109,6.62
0.221249433010327,0.15439781780026,0.291493991603963,0.452697410664866,6.62
0.221618131365233,0.153561825870414,0.290276314531813,0.45305943095114,6.62
0.221948663162777,0.152730430283704,0.289059161215882,0.453408164352948,6.62
0.222240077156438,0.151900410986518,0.287840953597016,0.453744932551305,6.62
0.222491422099696,0.151068547925244,0.286620113616063,0.454071057227227,6.62
0.222701746746028,0.150231621046271,0.285395063213867,0.45438786006173,6.63
0.222870099848916,0.149386410295985,0.284164224331277,0.454696662735829,6.63
0.222995530161837,0.148529695620775,0.282926018909137,0.454998786930541,6.63
0.223077086438272,0.147658256967029,0.281678868888293,0.45529555432688,6.63
0.223113817431699,0.146768874281135,0.280421196209594,0.455588286605864,6.63
0.223104771895598,0.145858327509481,0.279151422813884,0.455878305448507,6.63
0.223048998583447,0.144923396598454,0.27786797064201,0.456166932535826,6.63
0.222945546248726,0.143960861494444,0.276569261634818,0.456455489548837,6.64
0.222793463644915,0.142967502143837,0.275253717733154,0.456745298168554,6.64
0.222617695223424,0.141983183738337,0.273929421320734,0.457070516059264,6.64
0.222443564894561,0.141050455219739,0.272606220542428,0.457462084774717,6.64
0.222270690600148,0.140170122159575,0.271285185980818,0.457916501830129,6.64
0.222098690282008,0.139342990129372,0.269967388218483,0.458430264740713,6.64
0.221927181881962,0.13856986470066,0.268653897838005,0.458999871021684,6.64
0.221755783341833,0.137851551444969,0.267345785421964,0.459621818188256,6.65
0.221584112603442,0.137188855933828,0.266044121552942,0.460292603755645,6.65
0.221411787608613,0.136582583738766,0.264749976813518,0.461008725239064,6.65
0.221238426299166,0.136033540431313,0.263464421786273,0.461766680153729,6.65
0.221063646616926,0.135542531582998,0.262188527053788,0.462562966014853,6.65
0.220887066503712,0.135110362765351,0.260923363198645,0.463394080337651,6.65
0.220708303901349,0.1347378395499,0.259670000803422,0.464256520637338,6.65
0.220526976751657,0.134425767508176,0.258429510450702,0.465146784429128,6.66
0.22034270299646,0.134174952211707,0.257202962723065,0.466061369228236,6.66
0.220155100577579,0.133986199232023,0.255991428203091,0.466996772549875,6.66
0.219963787436837,0.133860314140653,0.254795977473362,0.467949491909262,6.66
0.219768381516055,0.133798102509127,0.253617681116457,0.46891602482161,6.66
0.219568500757056,0.133800369908974,0.252457609714959,0.469892868802134,6.66
0.219363763101663,0.133867921911724,0.251316833851446,0.470876521366048,6.66
0.219153786491696,0.134001564088905,0.250196424108501,0.471863480028567,6.67
0.218938188868979,0.134202102012047,0.249097451068703,0.472850242304905,6.67
0.218716588175334,0.13447034125268,0.248020985314634,0.473833305710277,6.67
0.218488602352583,0.134807087382333,0.246968097428874,0.474809167759897,6.67
0.218253849342548,0.135213145972535,0.245939857994004,0.47577432596898,6.67
0.21801194708705,0.135689322594816,0.244937337592604,0.476725277852741,6.67
0.217762513527914,0.136236422820705,0.243961606807256,0.477658520926393,6.67
0.21750516660696,0.136855252221731,0.243013736220539,0.478570552705152,6.68
0.217239524266011,0.137546616369424,0.242094796415036,0.479457870704231,6.68
0.216965204446889,0.138311320835312,0.241205857973325,0.480316972438847,6.68
0.216681825091416,0.139150171190927,0.240347991477989,0.481144355424212,6.68
0.216389004141414,0.140063973007796,0.239522267511607,0.481936517175541,6.68
0.216086359538706,0.14105353185745,0.238729756656761,0.48268995520805,6.68
0.215773509225114,0.142119653311417,0.237971529496031,0.483401167036952,6.68
0.215450071142459,0.143263142941227,0.237248656611998,0.484066650177462,6.69
0.215115663232565,0.144484806318409,0.236562208587242,0.484682902144795,6.69
0.214769903437253,0.145785449014493,0.235913256004345,0.485246420454164,6.69
0.214412409698346,0.147165876601008,0.235302869445886,0.485753702620785,6.69
0.214042799957665,0.148626894649484,0.234732119494447,0.486201246159873,6.69
0.213660692157033,0.150169308731449,0.234202076732609,0.486585548586641,6.69
0.213265704238272,0.151793924418434,0.233713811742951,0.486903107416304,6.69
0.21286064717144,0.153425366461416,0.233230451967882,0.487112340754616,6.7
0.212448455364808,0.154990353576184,0.232715364771279,0.487177645272695,6.7
0.212028931917522,0.156492832281479,0.232169980617925,0.487104486333804,6.7
0.211601879928729,0.157936749096043,0.231595729972602,0.486898329301203,6.7
0.211167102497575,0.159326050538617,0.230994043300095,0.486564639538153,6.7
0.210724402723204,0.160664683127945,0.230366351065187,0.486108882407917,6.7
0.210273583704763,0.161956593382766,0.22971408373266,0.485536523273755,6.7
0.209814448541399,0.163205727821824,0.229038671767299,0.484853027498928,6.71
0.209346800332256,0.16441603296386,0.228341545633887,0.484063860446699,6.71
0.20887044217648,0.165591455327616,0.227624135797206,0.483174487480327,6.71
0.208385177173219,0.166735941431834,0.226887872722041,0.482190373963076,6.71
0.207890808421616,0.167853437795255,0.226134186873175,0.481116985258206,6.71
0.207387139020819,0.168947890936622,0.22536450871539,0.479959786728978,6.71
0.206873972069972,0.170023247374677,0.224580268713471,0.478724243738654,6.71
0.206351110668223,0.17108345362816,0.2237828973322,0.477415821650495,6.72
0.205818357914716,0.172132456215814,0.222973825036361,0.476039985827762,6.72
0.205275516908598,0.173174201656381,0.222154482290738,0.474602201633717,6.72
0.204722390749014,0.174212636468603,0.221326299560113,0.473107934431622,6.72
0.204158782535111,0.175251707171221,0.22049070730927,0.471562649584737,6.72
0.203584495366033,0.176295360282978,0.219649136002992,0.469971812456324,6.72
0.202999332340928,0.177347542322615,0.218803016106063,0.468340888409644,6.72
0.202403096558941,0.178412199808874,0.217953778083266,0.466675342807959,6.73
